timestamp,original data,missing data,filled flow dataGPT,,error,,
6/14/2018 6:45,16.425463,,14.61959506,14.61959506,1.805867938,,
6/14/2018 7:00,16.476873,,16.44067106,16.44067106,0.036201937,,
6/14/2018 7:15,15.127429,,16.44067106,16.44067106,-1.313242063,,
6/14/2018 7:30,14.702704,,16.44067106,16.44067106,-1.737967063,,
6/14/2018 7:45,14.569669,,16.44067106,16.44067106,-1.871002063,,
6/14/2018 8:00,14.417551,,16.90436605,16.90436605,-2.486815053,,
6/14/2018 8:15,13.51729,,16.90436605,16.90436605,-3.387076053,,
6/14/2018 8:30,13.848451,,16.90436605,16.90436605,-3.055915053,,
6/14/2018 8:45,13.274117,,16.90436605,16.90436605,-3.630249053,,
6/14/2018 9:00,13.892544,,15.76961763,15.76961763,-1.877073625,,
6/14/2018 9:15,12.452683,,15.76961763,15.76961763,-3.316934625,,
6/14/2018 9:30,13.559234,,15.76961763,15.76961763,-2.210383625,,
6/14/2018 9:45,12.381823,,15.76961763,15.76961763,-3.387794625,,
6/14/2018 10:00,12.374621,,15.0046275,15.0046275,-2.6300065,,
6/14/2018 10:15,13.464193,,15.0046275,15.0046275,-1.5404345,,
6/14/2018 10:30,13.46185,,15.0046275,15.0046275,-1.5427775,,
6/14/2018 10:45,12.027591,,15.0046275,15.0046275,-2.9770365,,
6/14/2018 11:00,13.320721,,14.38737138,14.38737138,-1.066650375,,
6/14/2018 11:15,13.444705,,14.38737138,14.38737138,-0.942666375,,
6/14/2018 11:30,13.650636,,14.38737138,14.38737138,-0.736735375,,
6/14/2018 11:45,13.439753,,14.38737138,14.38737138,-0.947618375,,
6/14/2018 12:00,13.585106,,13.61501547,13.61501547,-0.029909474,,
6/14/2018 12:15,13.453792,,13.61501547,13.61501547,-0.161223474,,
6/14/2018 12:30,13.441973,,13.61501547,13.61501547,-0.173042474,,
6/14/2018 12:45,12.74102,,13.61501547,13.61501547,-0.873995474,,
6/14/2018 13:00,12.112773,,13.03120111,13.03120111,-0.918428111,,
6/14/2018 13:15,11.827389,,13.03120111,13.03120111,-1.203812111,,
6/14/2018 13:30,12.202147,,13.03120111,13.03120111,-0.829054111,,
6/14/2018 13:45,11.306199,,13.03120111,13.03120111,-1.725002111,,
6/14/2018 14:00,12.753014,,12.4162895,12.4162895,0.3367245,,
6/14/2018 14:15,12.267349,,12.4162895,12.4162895,-0.1489405,,
6/14/2018 14:30,11.212245,,12.4162895,12.4162895,-1.2040445,,
6/14/2018 14:45,11.818097,,12.4162895,12.4162895,-0.5981925,,
6/14/2018 15:00,12.899029,,13.08491125,13.08491125,-0.18588225,,
6/14/2018 15:15,11.968724,,13.08491125,13.08491125,-1.11618725,,
6/14/2018 15:30,12.325061,,13.08491125,13.08491125,-0.75985025,,
6/14/2018 15:45,12.03607,,13.08491125,13.08491125,-1.04884125,,
6/14/2018 16:00,13.443619,,14.35299475,14.35299475,-0.90937575,,
6/14/2018 16:15,15.04274,,14.35299475,14.35299475,0.68974525,,
6/14/2018 16:30,14.132972,,14.35299475,14.35299475,-0.22002275,,
6/14/2018 16:45,15.188288,,14.35299475,14.35299475,0.83529325,,
6/14/2018 17:00,16.49995,,16.350312,16.350312,0.149638,,
6/14/2018 17:15,15.971528,,16.350312,16.350312,-0.378784,,
6/14/2018 17:30,16.298277,,16.350312,16.350312,-0.052035,,
6/14/2018 17:45,15.427551,,16.350312,16.350312,-0.922761,,
6/14/2018 18:00,16.89628,,16.34699244,16.34699244,0.549287563,,
6/14/2018 18:15,16.590699,,16.34699244,16.34699244,0.243706563,,
6/14/2018 18:30,15.859433,,16.34699244,16.34699244,-0.487559438,,
6/14/2018 18:45,15.749339,,16.34699244,16.34699244,-0.597653437,,
6/14/2018 19:00,15.415323,,15.25291781,15.25291781,0.162405188,,
6/14/2018 19:15,16.119884,,15.25291781,15.25291781,0.866966187,,
6/14/2018 19:30,15.468946,,15.25291781,15.25291781,0.216028188,,
6/14/2018 19:45,15.244756,,15.25291781,15.25291781,-0.008161812,,
6/14/2018 20:00,15.056798,,13.22790863,13.22790863,1.828889375,,
6/14/2018 20:15,15.08841,,13.22790863,13.22790863,1.860501375,,
6/14/2018 20:30,13.493482,,13.22790863,13.22790863,0.265573375,,
6/14/2018 20:45,12.489018,,13.22790863,13.22790863,-0.738890625,,
6/14/2018 21:00,13.010589,,11.78598839,11.78598839,1.224600611,,
6/14/2018 21:15,13.805314,,11.78598839,11.78598839,2.019325611,,
6/14/2018 21:30,12.026925,12.026925,12.026925,,0,,
6/14/2018 21:45,11.881169,11.881169,11.881169,,0,,
6/14/2018 22:00,10.646382,10.646382,10.646382,,0,,
6/14/2018 22:15,9.429464,9.429464,9.429464,,0,,
6/14/2018 22:30,9.347701,9.347701,9.347701,,0,,
6/14/2018 22:45,8.399094,8.399094,8.399094,,0,,
6/14/2018 23:00,7.595454,7.595454,7.595454,,0,,
6/14/2018 23:15,7.677081,7.677081,7.677081,,0,,
6/14/2018 23:30,8.179158,8.179158,8.179158,,0,,
6/14/2018 23:45,6.559457,6.559457,6.559457,,0,,
6/15/2018 0:00,6.320784,6.320784,6.320784,,0,,
6/15/2018 0:15,5.739136,5.739136,5.739136,,0,,
6/15/2018 0:30,5.680438,5.680438,5.680438,,0,,
6/15/2018 0:45,5.847091,5.847091,5.847091,,0,,
6/15/2018 1:00,5.835339,5.835339,5.835339,,0,,
6/15/2018 1:15,5.441376,5.441376,5.441376,,0,,
6/15/2018 1:30,4.799483,4.799483,4.799483,,0,,
6/15/2018 1:45,5.031022,5.031022,5.031022,,0,,
6/15/2018 2:00,4.900118,4.900118,4.900118,,0,,
6/15/2018 2:15,4.792151,4.792151,4.792151,,0,,
6/15/2018 2:30,4.810927,4.810927,4.810927,,0,,
6/15/2018 2:45,5.000409,5.000409,5.000409,,0,,
6/15/2018 3:00,4.844988,4.844988,4.844988,,0,,
6/15/2018 3:15,4.516675,4.516675,4.516675,,0,,
6/15/2018 3:30,4.672048,4.672048,4.672048,,0,,
6/15/2018 3:45,5.051952,5.051952,5.051952,,0,,
6/15/2018 4:00,5.617241,5.617241,5.617241,,0,,
6/15/2018 4:15,6.511926,6.511926,6.511926,,0,,
6/15/2018 4:30,7.350768,7.350768,7.350768,,0,,
6/15/2018 4:45,7.86924,7.86924,7.86924,,0,,
6/15/2018 5:00,9.068382,9.068382,9.068382,,0,,
6/15/2018 5:15,11.982846,11.982846,11.982846,,0,,
6/15/2018 5:30,13.677849,13.677849,13.677849,,0,,
6/15/2018 5:45,14.460226,14.460226,14.460226,,0,,
6/15/2018 6:00,15.424494,15.424494,15.424494,,0,,
6/15/2018 6:15,18.943057,18.943057,18.943057,,0,,
6/15/2018 6:30,18.811709,18.811709,18.811709,,0,,
6/15/2018 6:45,19.013968,19.013968,19.013968,,0,,
6/15/2018 7:00,21.086426,21.086426,21.086426,,0,,
6/15/2018 7:15,19.992791,19.992791,19.992791,,0,,
6/15/2018 7:30,18.440689,18.440689,18.440689,,0,,
6/15/2018 7:45,17.062183,17.062183,17.062183,,0,,
6/15/2018 8:00,17.755097,17.755097,17.755097,,0,,
6/15/2018 8:15,17.32103,17.32103,17.32103,,0,,
6/15/2018 8:30,17.600984,17.600984,17.600984,,0,,
6/15/2018 8:45,17.296068,17.296068,17.296068,,0,,
6/15/2018 9:00,17.299996,17.299996,17.299996,,0,,
6/15/2018 9:15,16.27746,16.27746,16.27746,,0,,
6/15/2018 9:30,16.778626,16.778626,16.778626,,0,,
6/15/2018 9:45,15.952315,15.952315,15.952315,,0,,
6/15/2018 10:00,15.539394,15.539394,15.539394,,0,,
6/15/2018 10:15,15.291948,15.291948,15.291948,,0,,
6/15/2018 10:30,15.287489,15.287489,15.287489,,0,,
6/15/2018 10:45,14.287842,14.287842,14.287842,,0,,
6/15/2018 11:00,14.471035,14.471035,14.471035,,0,,
6/15/2018 11:15,14.589328,14.589328,14.589328,,0,,
6/15/2018 11:30,14.263278,14.263278,14.263278,,0,,
6/15/2018 11:45,13.771725,13.771725,13.771725,,0,,
6/15/2018 12:00,14.055087,14.055087,14.055087,,0,,
6/15/2018 12:15,13.734107,13.734107,13.734107,,0,,
6/15/2018 12:30,13.319664,13.319664,13.319664,,0,,
6/15/2018 12:45,13.27394,13.27394,13.27394,,0,,
6/15/2018 13:00,12.578903,12.578903,12.578903,,0,,
6/15/2018 13:15,12.402615,12.402615,12.402615,,0,,
6/15/2018 13:30,12.18083,12.18083,12.18083,,0,,
6/15/2018 13:45,12.531502,12.531502,12.531502,,0,,
6/15/2018 14:00,12.514551,12.514551,12.514551,,0,,
6/15/2018 14:15,11.921599,11.921599,11.921599,,0,,
6/15/2018 14:30,10.88131,10.88131,10.88131,,0,,
6/15/2018 14:45,13.023596,13.023596,13.023596,,0,,
6/15/2018 15:00,12.525063,12.525063,12.525063,,0,,
6/15/2018 15:15,13.963587,13.963587,13.963587,,0,,
6/15/2018 15:30,13.2515,13.2515,13.2515,,0,,
6/15/2018 15:45,12.827387,12.827387,12.827387,,0,,
6/15/2018 16:00,13.283639,13.283639,13.283639,,0,,
6/15/2018 16:15,13.750354,13.750354,13.750354,,0,,
6/15/2018 16:30,13.829948,13.829948,13.829948,,0,,
6/15/2018 16:45,14.411703,14.411703,14.411703,,0,,
6/15/2018 17:00,15.25211,15.25211,15.25211,,0,,
6/15/2018 17:15,17.177577,17.177577,17.177577,,0,,
6/15/2018 17:30,17.650945,17.650945,17.650945,,0,,
6/15/2018 17:45,16.442607,16.442607,16.442607,,0,,
6/15/2018 18:00,15.643748,15.643748,15.643748,,0,,
6/15/2018 18:15,14.278984,14.278984,14.278984,,0,,
6/15/2018 18:30,14.222014,14.222014,14.222014,,0,,
6/15/2018 18:45,14.22574,14.22574,14.22574,,0,,
6/15/2018 19:00,15.072609,15.072609,15.072609,,0,,
6/15/2018 19:15,13.464782,13.464782,13.464782,,0,,
6/15/2018 19:30,12.37311,12.37311,12.37311,,0,,
6/15/2018 19:45,11.208622,11.208622,11.208622,,0,,
6/15/2018 20:00,12.46959,12.46959,12.46959,,0,,
6/15/2018 20:15,13.355612,13.355612,13.355612,,0,,
6/15/2018 20:30,12.558873,12.558873,12.558873,,0,,
6/15/2018 20:45,11.50835,11.50835,11.50835,,0,,
6/15/2018 21:00,12.050928,12.050928,12.050928,,0,,
6/15/2018 21:15,12.203584,12.203584,12.203584,,0,,
6/15/2018 21:30,10.035595,10.035595,10.035595,,0,,
6/15/2018 21:45,9.586108,9.586108,9.586108,,0,,
6/15/2018 22:00,9.235475,9.235475,9.235475,,0,,
6/15/2018 22:15,10.202139,10.202139,10.202139,,0,,
6/15/2018 22:30,9.535727,9.535727,9.535727,,0,,
6/15/2018 22:45,9.87991,9.87991,9.87991,,0,,
6/15/2018 23:00,8.218227,8.218227,8.218227,,0,,
6/15/2018 23:15,8.41968,8.41968,8.41968,,0,,
6/15/2018 23:30,7.693126,7.693126,7.693126,,0,,
6/15/2018 23:45,7.533194,7.533194,7.533194,,0,,
6/16/2018 0:00,7.425855,7.425855,7.425855,,0,,
6/16/2018 0:15,6.432155,6.432155,6.432155,,0,,
6/16/2018 0:30,6.05712,6.05712,6.05712,,0,,
6/16/2018 0:45,6.242667,6.242667,6.242667,,0,,
6/16/2018 1:00,5.796105,5.796105,5.796105,,0,,
6/16/2018 1:15,5.462759,5.462759,5.462759,,0,,
6/16/2018 1:30,4.696483,4.696483,4.696483,,0,,
6/16/2018 1:45,4.514306,4.514306,4.514306,,0,,
6/16/2018 2:00,4.492458,4.492458,4.492458,,0,,
6/16/2018 2:15,4.394032,4.394032,4.394032,,0,,
6/16/2018 2:30,4.97489,4.97489,4.97489,,0,,
6/16/2018 2:45,4.745926,4.745926,4.745926,,0,,
6/16/2018 3:00,4.938748,4.938748,4.938748,,0,,
6/16/2018 3:15,5.082201,5.082201,5.082201,,0,,
6/16/2018 3:30,4.739419,4.739419,4.739419,,0,,
6/16/2018 3:45,4.710882,4.710882,4.710882,,0,,
6/16/2018 4:00,5.108561,5.108561,5.108561,,0,,
6/16/2018 4:15,4.870778,4.870778,4.870778,,0,,
6/16/2018 4:30,5.416949,5.416949,5.416949,,0,,
6/16/2018 4:45,5.044854,5.044854,5.044854,,0,,
6/16/2018 5:00,4.916068,4.916068,4.916068,,0,,
6/16/2018 5:15,6.093892,6.093892,6.093892,,0,,
6/16/2018 5:30,6.625945,6.625945,6.625945,,0,,
6/16/2018 5:45,6.613041,6.613041,6.613041,,0,,
6/16/2018 6:00,7.198331,,14.61959506,14.61959506,-7.421264063,,
6/16/2018 6:15,8.890857,,14.61959506,14.61959506,-5.728738063,,
6/16/2018 6:30,9.104308,,14.61959506,14.61959506,-5.515287063,,
6/16/2018 6:45,10.70286,,14.61959506,14.61959506,-3.916735063,,
6/16/2018 7:00,12.043131,,16.44067106,16.44067106,-4.397540063,,
6/16/2018 7:15,13.322938,,16.44067106,16.44067106,-3.117733063,,
6/16/2018 7:30,14.589348,,16.44067106,16.44067106,-1.851323063,,
6/16/2018 7:45,15.592904,,16.44067106,16.44067106,-0.847767063,,
6/16/2018 8:00,16.550444,,16.90436605,16.90436605,-0.353922053,,
6/16/2018 8:15,17.438496,17.438496,17.438496,,0,,
6/16/2018 8:30,18.473362,18.473362,18.473362,,0,,
6/16/2018 8:45,19.030996,19.030996,19.030996,,0,,
6/16/2018 9:00,18.552436,18.552436,18.552436,,0,,
6/16/2018 9:15,17.708552,17.708552,17.708552,,0,,
6/16/2018 9:30,17.046587,17.046587,17.046587,,0,,
6/16/2018 9:45,17.598453,17.598453,17.598453,,0,,
6/16/2018 10:00,17.456779,17.456779,17.456779,,0,,
6/16/2018 10:15,16.212718,16.212718,16.212718,,0,,
6/16/2018 10:30,16.046759,16.046759,16.046759,,0,,
6/16/2018 10:45,15.399182,15.399182,15.399182,,0,,
6/16/2018 11:00,16.168057,16.168057,16.168057,,0,,
6/16/2018 11:15,15.708339,15.708339,15.708339,,0,,
6/16/2018 11:30,15.708813,15.708813,15.708813,,0,,
6/16/2018 11:45,15.180878,15.180878,15.180878,,0,,
6/16/2018 12:00,15.289457,15.289457,15.289457,,0,,
6/16/2018 12:15,14.743954,14.743954,14.743954,,0,,
6/16/2018 12:30,14.409822,14.409822,14.409822,,0,,
6/16/2018 12:45,13.818722,13.818722,13.818722,,0,,
6/16/2018 13:00,14.229701,14.229701,14.229701,,0,,
6/16/2018 13:15,13.84807,13.84807,13.84807,,0,,
6/16/2018 13:30,12.310159,12.310159,12.310159,,0,,
6/16/2018 13:45,11.704212,11.704212,11.704212,,0,,
6/16/2018 14:00,12.584986,12.584986,12.584986,,0,,
6/16/2018 14:15,11.466859,11.466859,11.466859,,0,,
6/16/2018 14:30,11.615181,11.615181,11.615181,,0,,
6/16/2018 14:45,11.807286,11.807286,11.807286,,0,,
6/16/2018 15:00,13.027906,13.027906,13.027906,,0,,
6/16/2018 15:15,13.634966,13.634966,13.634966,,0,,
6/16/2018 15:30,12.985824,12.985824,12.985824,,0,,
6/16/2018 15:45,11.857915,11.857915,11.857915,,0,,
6/16/2018 16:00,12.24483,12.24483,12.24483,,0,,
6/16/2018 16:15,13.040773,13.040773,13.040773,,0,,
6/16/2018 16:30,12.939435,12.939435,12.939435,,0,,
6/16/2018 16:45,12.510573,12.510573,12.510573,,0,,
6/16/2018 17:00,13.695663,13.695663,13.695663,,0,,
6/16/2018 17:15,14.25274,14.25274,14.25274,,0,,
6/16/2018 17:30,13.818588,13.818588,13.818588,,0,,
6/16/2018 17:45,12.765477,12.765477,12.765477,,0,,
6/16/2018 18:00,13.992228,13.992228,13.992228,,0,,
6/16/2018 18:15,14.154257,14.154257,14.154257,,0,,
6/16/2018 18:30,13.960105,13.960105,13.960105,,0,,
6/16/2018 18:45,13.922122,13.922122,13.922122,,0,,
6/16/2018 19:00,12.619539,12.619539,12.619539,,0,,
6/16/2018 19:15,12.47103,12.47103,12.47103,,0,,
6/16/2018 19:30,11.476042,11.476042,11.476042,,0,,
6/16/2018 19:45,11.468946,11.468946,11.468946,,0,,
6/16/2018 20:00,10.718813,10.718813,10.718813,,0,,
6/16/2018 20:15,10.271078,10.271078,10.271078,,0,,
6/16/2018 20:30,10.710957,10.710957,10.710957,,0,,
6/16/2018 20:45,10.857301,10.857301,10.857301,,0,,
6/16/2018 21:00,11.438314,11.438314,11.438314,,0,,
6/16/2018 21:15,10.551926,10.551926,10.551926,,0,,
6/16/2018 21:30,10.428122,10.428122,10.428122,,0,,
6/16/2018 21:45,10.043044,10.043044,10.043044,,0,,
6/16/2018 22:00,8.646426,8.646426,8.646426,,0,,
6/16/2018 22:15,8.742827,,9.211801833,9.211801833,-0.468974833,,
6/16/2018 22:30,7.542754,,9.211801833,9.211801833,-1.669047833,,
6/16/2018 22:45,8.34815,8.34815,8.34815,,0,,
6/16/2018 23:00,8.632649,8.632649,8.632649,,0,,
6/16/2018 23:15,7.361923,7.361923,7.361923,,0,,
6/16/2018 23:30,7.430639,7.430639,7.430639,,0,,
6/16/2018 23:45,6.311432,6.311432,6.311432,,0,,
6/17/2018 0:00,6.479441,6.479441,6.479441,,0,,
